inv_id,f_id,year
3120,141,2014
3120,18,2015
3120,97,2016
3120,140,2017
3120,21,2018
3120,93,2019
3120,13,2020
3120,12,2021
3120,68,2022
3120,38,2023
3120,106,2024
3130,124,1997
3130,133,1998
3130,116,1999
3130,63,2000
3130,98,2001
3130,53,2002
3130,75,2003
3130,50,2004
3130,107,2005
3130,110,2006
3130,13,2007
3130,56,2008
3130,57,2009
3130,144,2010
3130,109,2011
3130,125,2012
3130,19,2013
3130,83,2014
3130,130,2015
3130,48,2016
3130,55,2017
3130,5,2018
3130,100,2019
3130,73,2020
3130,40,2021
3130,85,2022
3130,101,2023
3130,46,2024
3140,141,1997
3140,71,1998
3140,6,1999
3140,9,2000
3140,70,2001
3140,23,2002
3140,51,2003
3140,15,2004
3140,89,2005
3140,65,2006
3140,117,2007
3140,27,2008
3140,112,2009
3140,133,2010
3140,29,2011
3140,94,2012
3140,71,2013
3140,123,2014
3140,86,2015
3140,65,2016
3140,110,2017
3140,2,2018
3140,8,2019
3140,69,2020
3140,47,2021
3140,85,2022
3140,110,2023
3140,126,2024
3150,133,1997
3150,137,1998
3150,87,1999
3150,149,2000
3150,132,2001
3150,86,2002
3150,129,2003
3150,73,2004
3150,143,2005
3150,137,2006
3150,119,2007
3150,128,2008
3150,93,2009
3150,101,2010
3150,4,2011
3150,98,2012
3150,55,2013
3150,118,2014
3150,40,2015
3150,10,2016
3150,87,2017
3150,71,2018
3150,15,2019
3150,97,2020
3150,79,2021
3150,79,2022
3150,121,2023
3150,48,2024
3160,126,1997
3160,1,1998
3160,12,1999
3160,96,2000
3160,87,2001
3160,15,2002
3160,59,2003
3160,70,2004
3160,41,2005
3160,112,2006
3160,48,2007
3160,143,2008
3160,27,2009
3160,144,2010
3160,104,2011
3160,87,2012
3160,52,2013
3160,97,2014
3160,89,2015
3160,149,2016
3160,147,2017
3160,113,2018
3160,141,2019
3160,4,2020
3160,110,2021
3160,68,2022
3160,20,2023
3160,82,2024
3170,67,1997
3170,50,1998
3170,69,1999
3170,12,2000
3170,48,2001
3170,74,2002
3170,6,2003
3170,31,2004
3170,34,2005
3170,58,2006
3170,65,2007
3170,34,2008
3170,110,2009
3170,93,2010
3170,41,2011
3170,136,2012
3170,80,2013
3170,65,2014
3170,147,2015
3170,73,2016
3170,111,2017
3170,143,2018
3170,96,2019
3170,83,2020
3170,70,2021
3170,111,2022
3170,62,2023
3170,105,2024
3180,81,1997
3180,70,1998
3180,76,1999
3180,126,2000
3180,4,2001
3180,93,2002
3180,13,2003
3180,98,2004
3180,114,2005
3180,3,2006
3180,41,2007
3180,98,2008
3180,132,2009
3180,105,2010
3180,56,2011
3180,127,2012
3180,75,2013
3180,112,2014
3180,132,2015
3180,14,2016
3180,33,2017
3180,26,2018
3180,64,2019
3180,84,2020
3180,150,2021
3180,75,2022
3180,107,2023
3180,37,2024
3190,122,1997
3190,51,1998
3190,92,1999
3190,61,2000
3190,144,2001
3190,50,2002
3190,122,2003
3190,119,2004
3190,144,2005
3190,103,2006
3190,66,2007
3190,50,2008
3190,103,2009
3190,123,2010
3190,41,2011
3190,72,2012
3190,7,2013
3190,52,2014
3190,117,2015
3190,112,2016
3190,4,2017
3190,121,2018
3190,39,2019
3190,49,2020
3190,49,2021
3190,49,2022
3190,146,2023
3190,50,2024
3200,8,1997
3200,140,1998
3200,138,1999
3200,67,2000
3200,68,2001
3200,99,2002
3200,94,2003
3200,23,2004
3200,53,2005
3200,71,2006
3200,111,2007
3200,30,2008
3200,109,2009
3200,21,2010
3200,94,2011
3200,95,2012
3200,9,2013
3200,122,2014
3200,15,2015
3200,92,2016
3200,77,2017
3200,124,2018
3200,73,2019
3200,44,2020
3200,16,2021
3200,115,2022
3200,89,2023
3200,16,2024
3210,58,1997
3210,136,1998
3210,118,1999
3210,115,2000
3210,67,2001
3210,11,2002
3210,75,2003
3210,82,2004
3210,59,2005
3210,60,2006
3210,83,2007
3210,145,2008
3210,113,2009
3210,82,2010
3210,12,2011
3210,25,2012
3210,87,2013
3210,18,2014
3210,123,2015
3210,17,2016
3210,68,2017
3210,7,2018
3210,8,2019
3210,86,2020
3210,105,2021
3210,27,2022
3210,140,2023
3210,2,2024
3220,40,1997
3220,126,1998
3220,127,1999
3220,112,2000
3220,4,2001
3220,102,2002
3220,120,2003
3220,51,2004
3220,110,2005
3220,113,2006
3220,121,2007
3220,42,2008
3220,95,2009
3220,102,2010
3220,15,2011
3220,76,2012
3220,91,2013
3220,92,2014
3220,46,2015
3220,134,2016
3220,65,2017
3220,69,2018
3220,72,2019
3220,107,2020
3220,34,2021
3220,109,2022
3220,29,2023
3220,51,2024
3230,2,1997
3230,49,1998
3230,126,1999
3230,149,2000
3230,17,2001
3230,93,2002
3230,131,2003
3230,21,2004
3230,39,2005
3230,89,2006
3230,73,2007
3230,31,2008
3230,136,2009
3230,132,2010
3230,35,2011
3230,122,2012
3230,106,2013
3230,107,2014
3230,132,2015
3230,76,2016
3230,117,2017
3230,47,2018
3230,100,2019
3230,50,2020
3230,72,2021
3230,147,2022
3230,25,2023
3230,37,2024
3240,55,1997
3240,124,1998
3240,80,1999
3240,101,2000
3240,118,2001
3240,89,2002
3240,80,2003
3240,136,2004
3240,14,2005
3240,73,2006
3240,34,2007
3240,67,2008
3240,13,2009
3240,91,2010
3240,111,2011
3240,115,2012
3240,96,2013
3240,41,2014
3240,91,2015
3240,81,2016
3240,40,2017
3240,61,2018
3240,26,2019
3240,106,2020
3240,14,2021
3240,74,2022
3240,37,2023
3240,91,2024
3250,81,1997
3250,11,1998
3250,130,1999
3250,122,2000
3250,87,2001
3250,134,2002
3250,5,2003
3250,64,2004
3250,60,2005
3250,22,2006
3250,103,2007
3250,26,2008
3250,129,2009
3250,129,2010
3250,38,2011
3250,44,2012
3250,146,2013
3250,106,2014
3250,1,2015
3250,146,2016
3250,54,2017
3250,4,2018
3250,150,2019
3250,67,2020
3250,17,2021
3250,27,2022
3250,118,2023
3250,20,2024
3260,50,1997
3260,125,1998
3260,55,1999
3260,76,2000
3260,82,2001
3260,125,2002
3260,114,2003
3260,27,2004
3260,7,2005
3260,96,2006
3260,6,2007
3260,74,2008
3260,125,2009
3260,58,2010
3260,25,2011
3260,50,2012
3260,112,2013
3260,117,2014
3260,128,2015
3260,112,2016
3260,61,2017
3260,91,2018
3260,118,2019
3260,26,2020
3260,39,2021
3260,147,2022
3260,122,2023
3260,136,2024
3270,22,1997
3270,31,1998
3270,114,1999
3270,76,2000
3270,80,2001
3270,67,2002
3270,6,2003
3270,28,2004
3270,41,2005
3270,136,2006
3270,9,2007
3270,118,2008
3270,1,2009
3270,53,2010
3270,137,2011
3270,141,2012
3270,136,2013
3270,11,2014
3270,19,2015
3270,8,2016
3270,107,2017
3270,142,2018
3270,147,2019
3270,106,2020
3270,94,2021
3270,28,2022
3270,66,2023
3270,119,2024
3280,18,1997
3280,79,1998
3280,68,1999
3280,42,2000
3280,2,2001
3280,70,2002
3280,127,2003
3280,17,2004
3280,6,2005
3280,21,2006
3280,64,2007
3280,14,2008
3280,83,2009
3280,102,2010
3280,150,2011
3280,68,2012
3280,1,2013
3280,12,2014
3280,88,2015
3280,105,2016
3280,57,2017
3280,137,2018
3280,1,2019
3280,94,2020
3280,119,2021
3280,5,2022
3280,150,2023
3280,113,2024
3290,32,1997
3290,20,1998
3290,111,1999
3290,18,2000
3290,101,2001
3290,64,2002
3290,143,2003
3290,63,2004
3290,143,2005
3290,15,2006
3290,104,2007
3290,96,2008
3290,69,2009
3290,33,2010
3290,141,2011
3290,77,2012
3290,101,2013
3290,24,2014
3290,140,2015
3290,115,2016
3290,149,2017
3290,2,2018
3290,79,2019
3290,78,2020
3290,124,2021
3290,75,2022
3290,20,2023
3290,137,2024
3300,142,1997
3300,43,1998
3300,84,1999
3300,56,2000
3300,71,2001
3300,149,2002
3300,67,2003
3300,139,2004
3300,100,2005
3300,49,2006
3300,117,2007
3300,39,2008
3300,81,2009
3300,72,2010
3300,139,2011
3300,84,2012
3300,19,2013
3300,35,2014
3300,108,2015
3300,95,2016
3300,132,2017
3300,148,2018
3300,99,2019
3300,147,2020
3300,53,2021
3300,111,2022
3300,114,2023
3300,45,2024
3310,18,1997
3310,130,1998
3310,150,1999
3310,71,2000
3310,140,2001
3310,12,2002
3310,102,2003
3310,67,2004
3310,35,2005
3310,114,2006
3310,124,2007
3310,2,2008
3310,31,2009
3310,126,2010
3310,34,2011
3310,17,2012
3310,119,2013
3310,84,2014
3310,52,2015
3310,91,2016
3310,20,2017
3310,6,2018
3310,109,2019
3310,76,2020
3310,144,2021
3310,134,2022
3310,13,2023
3310,113,2024
3320,58,1997
3320,104,1998
3320,70,1999
3320,68,2000
3320,64,2001
3320,2,2002
3320,76,2003
3320,143,2004
3320,97,2005
3320,111,2006
3320,28,2007
3320,37,2008
3320,107,2009
3320,45,2010
3320,105,2011
3320,40,2012
3320,7,2013
3320,92,2014
3320,145,2015
3320,45,2016
3320,125,2017
3320,3,2018
3320,142,2019
3320,31,2020
3320,148,2021
3320,129,2022
3320,60,2023
3320,106,2024
3330,23,1997
3330,63,1998
3330,125,1999
3330,118,2000
3330,75,2001
3330,72,2002
3330,115,2003
3330,86,2004
3330,150,2005
3330,106,2006
3330,144,2007
3330,5,2008
3330,114,2009
3330,120,2010
3330,81,2011
3330,101,2012
3330,89,2013
3330,146,2014
3330,140,2015
3330,115,2016
3330,62,2017
3330,1,2018
3330,85,2019
3330,86,2020
3330,140,2021
3330,47,2022
3330,38,2023
3330,59,2024
3340,132,1997
3340,4,1998
3340,48,1999
3340,124,2000
3340,132,2001
3340,64,2002
3340,119,2003
3340,135,2004
3340,143,2005
3340,116,2006
3340,130,2007
3340,10,2008
3340,26,2009
3340,128,2010
3340,127,2011
3340,26,2012
3340,51,2013
3340,2,2014
3340,2,2015
3340,36,2016
3340,15,2017
3340,135,2018
3340,75,2019
3340,52,2020
3340,86,2021
3340,147,2022
3340,66,2023
3340,101,2024
3350,112,1997
3350,110,1998
3350,35,1999
3350,34,2000
3350,8,2001
3350,61,2002
3350,48,2003
3350,32,2004
3350,43,2005
3350,82,2006
3350,89,2007
3350,145,2008
3350,68,2009
3350,64,2010
3350,38,2011
3350,20,2012
3350,29,2013
3350,129,2014
3350,117,2015
3350,13,2016
3350,149,2017
3350,101,2018
3350,82,2019
3350,62,2020
3350,42,2021
3350,86,2022
3350,86,2023
3350,55,2024
3360,28,1997
3360,55,1998
3360,69,1999
3360,133,2000
3360,91,2001
3360,99,2002
3360,60,2003
3360,47,2004
3360,60,2005
3360,125,2006
3360,70,2007
3360,49,2008
3360,66,2009
3360,25,2010
3360,141,2011
3360,41,2012
3360,131,2013
3360,24,2014
3360,113,2015
3360,76,2016
3360,91,2017
3360,130,2018
3360,49,2019
3360,9,2020
3360,38,2021
3360,25,2022
3360,94,2023
3360,90,2024
3370,40,1997
3370,4,1998
3370,61,1999
3370,74,2000
3370,4,2001
3370,80,2002
3370,119,2003
3370,70,2004
3370,124,2005
3370,85,2006
3370,66,2007
3370,18,2008
3370,27,2009
3370,35,2010
3370,15,2011
3370,145,2012
3370,119,2013
3370,118,2014
3370,114,2015
3370,44,2016
3370,65,2017
3370,3,2018
3370,144,2019
3370,33,2020
3370,105,2021
3370,96,2022
3370,23,2023
3370,10,2024
3380,101,1997
3380,23,1998
3380,149,1999
3380,4,2000
3380,72,2001
3380,146,2002
3380,64,2003
3380,63,2004
3380,70,2005
3380,1,2006
3380,9,2007
3380,20,2008
3380,68,2009
3380,120,2010
3380,117,2011
3380,99,2012
3380,123,2013
3380,12,2014
3380,102,2015
3380,138,2016
3380,29,2017
3380,23,2018
3380,7,2019
3380,145,2020
3380,61,2021
3380,9,2022
3380,29,2023
3380,62,2024
3390,116,1997
3390,103,1998
3390,114,1999
3390,56,2000
3390,103,2001
3390,24,2002
3390,23,2003
3390,43,2004
3390,70,2005
3390,114,2006
3390,105,2007
3390,102,2008
3390,43,2009
3390,76,2010
3390,22,2011
3390,36,2012
3390,31,2013
3390,8,2014
3390,55,2015
3390,126,2016
3390,103,2017
3390,134,2018
3390,103,2019
3390,73,2020
3390,123,2021
3390,95,2022
3390,52,2023
3390,22,2024
3400,94,1997
3400,19,1998
3400,92,1999
3400,67,2000
3400,15,2001
3400,84,2002
3400,123,2003
3400,39,2004
3400,134,2005
3400,25,2006
3400,89,2007
3400,130,2008
3400,137,2009
3400,146,2010
3400,83,2011
3400,74,2012
3400,127,2013
3400,39,2014
3400,95,2015
3400,35,2016
3400,45,2017
3400,127,2018
3400,148,2019
3400,32,2020
3400,85,2021
3400,34,2022
3400,99,2023
3400,54,2024
3410,141,1997
3410,47,1998
3410,45,1999
3410,135,2000
3410,133,2001
3410,4,2002
3410,75,2003
3410,118,2004
3410,95,2005
3410,7,2006
3410,116,2007
3410,149,2008
3410,66,2009
3410,123,2010
3410,64,2011
3410,109,2012
3410,1,2013
3410,33,2014
3410,62,2015
3410,98,2016
3410,44,2017
3410,73,2018
3410,147,2019
3410,29,2020
3410,18,2021
3410,65,2022
3410,94,2023
3410,78,2024
3420,53,1997
3420,71,1998
3420,131,1999
3420,123,2000
3420,138,2001
3420,103,2002
3420,63,2003
3420,24,2004
3420,24,2005
3420,75,2006
3420,15,2007
3420,44,2008
3420,19,2009
3420,150,2010
3420,16,2011
3420,88,2012
3420,136,2013
3420,8,2014
3420,1,2015
3420,23,2016
3420,75,2017
3420,147,2018
3420,6,2019
3420,143,2020
3420,71,2021
3420,3,2022
3420,108,2023
3420,104,2024
3430,121,1997
3430,69,1998
3430,13,1999
3430,50,2000
3430,38,2001
3430,132,2002
3430,94,2003
3430,12,2004
3430,25,2005
3430,147,2006
3430,30,2007
3430,82,2008
3430,78,2009
3430,138,2010
3430,141,2011
3430,4,2012
3430,123,2013
3430,109,2014
3430,89,2015
3430,2,2016
3430,54,2017
3430,86,2018
3430,70,2019
3430,36,2020
3430,76,2021
3430,37,2022
3430,86,2023
3430,17,2024
3440,125,1997
3440,55,1998
3440,140,1999
3440,99,2000
3440,14,2001
3440,67,2002
3440,142,2003
3440,78,2004
3440,15,2005
3440,90,2006
3440,72,2007
3440,87,2008
3440,108,2009
3440,45,2010
3440,14,2011
3440,32,2012
3440,53,2013
3440,90,2014
3440,119,2015
3440,117,2016
3440,55,2017
3440,29,2018
3440,133,2019
3440,79,2020
3440,5,2021
3440,94,2022
3440,80,2023
3440,123,2024
3450,92,1997
3450,77,1998
3450,134,1999
3450,95,2000
3450,129,2001
3450,13,2002
3450,65,2003
3450,149,2004
3450,70,2005
3450,11,2006
3450,68,2007
3450,146,2008
3450,131,2009
3450,68,2010
3450,139,2011
3450,85,2012
3450,66,2013
3450,10,2014
3450,102,2015
3450,96,2016
3450,116,2017
3450,29,2018
3450,55,2019
3450,141,2020
3450,5,2021
3450,94,2022
3450,142,2023
3450,147,2024
3460,108,1997
3460,111,1998
3460,129,1999
3460,66,2000
3460,140,2001
3460,54,2002
3460,25,2003
3460,66,2004
3460,67,2005
3460,41,2006
3460,32,2007
3460,81,2008
3460,90,2009
3460,93,2010
3460,76,2011
3460,110,2012
3460,11,2013
3460,120,2014
3460,89,2015
3460,113,2016
3460,107,2017
3460,23,2018
3460,135,2019
3460,86,2020
3460,18,2021
3460,115,2022
3460,9,2023
3460,59,2024
3470,33,1997
3470,68,1998
3470,145,1999
3470,95,2000
3470,99,2001
3470,32,2002
3470,100,2003
3470,47,2004
3470,109,2005
3470,34,2006
3470,67,2007
3470,68,2008
3470,36,2009
3470,17,2010
3470,146,2011
3470,116,2012
3470,82,2013
3470,117,2014
3470,21,2015
3470,32,2016
3470,34,2017
3470,33,2018
3470,64,2019
3470,43,2020
3470,96,2021
3470,131,2022
3470,80,2023
3470,73,2024
3480,135,1997
3480,58,1998
3480,90,1999
3480,130,2000
3480,148,2001
3480,55,2002
3480,37,2003
3480,56,2004
3480,74,2005
3480,85,2006
3480,98,2007
3480,21,2008
3480,3,2009
3480,118,2010
3480,112,2011
3480,5,2012
3480,116,2013
3480,146,2014
3480,48,2015
3480,84,2016
3480,38,2017
3480,139,2018
3480,117,2019
3480,148,2020
3480,102,2021
3480,147,2022
3480,68,2023
3480,97,2024
3490,102,1997
3490,113,1998
3490,142,1999
3490,127,2000
3490,34,2001
3490,74,2002
3490,13,2003
3490,6,2004
3490,110,2005
3490,92,2006
3490,138,2007
3490,45,2008
3490,32,2009
3490,141,2010
3490,145,2011
3490,93,2012
3490,150,2013
3490,6,2014
3490,120,2015
3490,21,2016
3490,140,2017
3490,2,2018
3490,57,2019
3490,139,2020
3490,78,2021
3490,59,2022
3490,54,2023
3490,48,2024
3500,132,1997
3500,138,1998
3500,145,1999
3500,20,2000
3500,40,2001
3500,30,2002
3500,117,2003
3500,144,2004
3500,28,2005
3500,103,2006
3500,87,2007
3500,49,2008
3500,141,2009
3500,81,2010
3500,137,2011
3500,96,2012
3500,26,2013
3500,148,2014
3500,108,2015
3500,116,2016
3500,92,2017
3500,82,2018
3500,33,2019
3500,26,2020
3500,141,2021
3500,44,2022
3500,78,2023
3500,59,2024
3510,113,1997
3510,47,1998
3510,63,1999
3510,54,2000
3510,39,2001
3510,13,2002
3510,51,2003
3510,7,2004
3510,9,2005
3510,40,2006
3510,51,2007
3510,45,2008
3510,104,2009
3510,23,2010
3510,66,2011
3510,150,2012
3510,70,2013
3510,72,2014
3510,31,2015
3510,20,2016
3510,32,2017
3510,102,2018
3510,75,2019
3510,78,2020
3510,125,2021
3510,128,2022
3510,88,2023
3510,54,2024
3520,88,1997
3520,143,1998
3520,24,1999
3520,81,2000
3520,116,2001
3520,144,2002
3520,75,2003
3520,84,2004
3520,15,2005
3520,62,2006
3520,124,2007
3520,121,2008
3520,43,2009
3520,92,2010
3520,54,2011
3520,139,2012
3520,18,2013
3520,113,2014
3520,104,2015
3520,114,2016
3520,16,2017
3520,25,2018
3520,146,2019
3520,127,2020
3520,48,2021
3520,134,2022
3520,41,2023
3520,80,2024
3530,103,1997
3530,146,1998
3530,63,1999
3530,15,2000
3530,83,2001
3530,31,2002
3530,105,2003
3530,130,2004
3530,99,2005
3530,125,2006
3530,56,2007
3530,89,2008
3530,36,2009
3530,107,2010
3530,92,2011
3530,45,2012
3530,127,2013
3530,128,2014
3530,8,2015
3530,47,2016
3530,113,2017
3530,39,2018
3530,140,2019
3530,109,2020
3530,114,2021
3530,56,2022
3530,117,2023
3530,129,2024
3540,45,1997
3540,141,1998
3540,46,1999
3540,54,2000
3540,61,2001
3540,150,2002
3540,101,2003
3540,117,2004
3540,130,2005
3540,131,2006
3540,136,2007
3540,70,2008
3540,50,2009
3540,110,2010
3540,106,2011
3540,30,2012
3540,60,2013
3540,48,2014
3540,122,2015
3540,96,2016
3540,91,2017
3540,92,2018
3540,101,2019
3540,103,2020
3540,43,2021
3540,80,2022
3540,116,2023
3540,36,2024
3550,139,1997
3550,4,1998
3550,63,1999
3550,103,2000
3550,146,2001
3550,22,2002
3550,24,2003
3550,72,2004
3550,98,2005
3550,132,2006
3550,36,2007
3550,81,2008
3550,80,2009
3550,91,2010
3550,126,2011
3550,11,2012
3550,46,2013
3550,28,2014
3550,98,2015
3550,22,2016
3550,84,2017
3550,51,2018
3550,50,2019
3550,117,2020
3550,94,2021
3550,50,2022
3550,51,2023
3550,148,2024
3560,28,1997
3560,145,1998
3560,6,1999
3560,84,2000
3560,19,2001
3560,110,2002
3560,98,2003
3560,113,2004
3560,100,2005
3560,117,2006
3560,55,2007
3560,20,2008
3560,61,2009
3560,122,2010
3560,26,2011
3560,135,2012
3560,141,2013
3560,30,2014
3560,76,2015
3560,11,2016
3560,4,2017
3560,40,2018
3560,114,2019
3560,52,2020
3560,47,2021
3560,148,2022
3560,14,2023
3560,75,2024
3570,64,1997
3570,29,1998
3570,47,1999
3570,103,2000
3570,125,2001
3570,10,2002
3570,46,2003
3570,64,2004
3570,90,2005
3570,120,2006
3570,121,2007
3570,3,2008
3570,1,2009
3570,113,2010
3570,139,2011
3570,77,2012
3570,148,2013
3570,62,2014
3570,16,2015
3570,38,2016
3570,13,2017
3570,113,2018
3570,121,2019
3570,95,2020
3570,8,2021
3570,139,2022
3570,23,2023
3570,123,2024
3580,26,1997
3580,137,1998
3580,56,1999
3580,124,2000
3580,102,2001
3580,145,2002
3580,132,2003
3580,125,2004
3580,104,2005
3580,90,2006
3580,138,2007
3580,54,2008
3580,107,2009
3580,53,2010
3580,21,2011
3580,34,2012
3580,140,2013
3580,142,2014
3580,107,2015
3580,63,2016
3580,112,2017
3580,46,2018
3580,58,2019
3580,144,2020
3580,35,2021
3580,143,2022
3580,20,2023
3580,41,2024
3590,68,1997
3590,14,1998
3590,90,1999
3590,102,2000
3590,139,2001
3590,39,2002
3590,4,2003
3590,94,2004
3590,59,2005
3590,68,2006
3590,82,2007
3590,107,2008
3590,2,2009
3590,5,2010
3590,91,2011
3590,70,2012
3590,52,2013
3590,137,2014
3590,91,2015
3590,145,2016
3590,53,2017
3590,73,2018
3590,68,2019
3590,20,2020
3590,27,2021
3590,15,2022
3590,36,2023
3590,125,2024
3600,29,1997
3600,72,1998
3600,134,1999
3600,130,2000
3600,126,2001
3600,60,2002
3600,99,2003
3600,36,2004
3600,87,2005
3600,117,2006
3600,28,2007
3600,143,2008
3600,46,2009
3600,53,2010
3600,146,2011
3600,9,2012
3600,5,2013
3600,144,2014
3600,114,2015
3600,18,2016
3600,37,2017
3600,31,2018
3600,62,2019
3600,116,2020
3600,150,2021
3600,85,2022
3600,133,2023
3600,52,2024
3610,15,1997
3610,141,1998
3610,57,1999
3610,16,2000
3610,71,2001
3610,17,2002
3610,27,2003
3610,43,2004
3610,141,2005
3610,16,2006
3610,61,2007
3610,85,2008
3610,59,2009
3610,44,2010
3610,89,2011
3610,7,2012
3610,37,2013
3610,127,2014
3610,91,2015
3610,54,2016
3610,75,2017
3610,68,2018
3610,149,2019
3610,106,2020
3610,66,2021
3610,42,2022
3610,78,2023
3610,105,2024
3620,36,1997
3620,2,1998
3620,118,1999
3620,44,2000
3620,113,2001
3620,121,2002
3620,30,2003
3620,96,2004
3620,30,2005
3620,140,2006
3620,101,2007
3620,134,2008
3620,78,2009
3620,118,2010
3620,12,2011
3620,49,2012
3620,139,2013
3620,3,2014
3620,25,2015
3620,129,2016
3620,134,2017
3620,18,2018
3620,102,2019
3620,125,2020
3620,9,2021
3620,45,2022
3620,61,2023
3620,74,2024
3630,98,1997
3630,150,1998
3630,61,1999
3630,100,2000
3630,69,2001
3630,56,2002
3630,104,2003
3630,58,2004
3630,69,2005
3630,13,2006
3630,38,2007
3630,102,2008
3630,134,2009
3630,27,2010
3630,94,2011
3630,49,2012
3630,28,2013
3630,63,2014
3630,91,2015
3630,7,2016
3630,31,2017
3630,131,2018
3630,105,2019
3630,4,2020
3630,89,2021
3630,146,2022
3630,150,2023
3630,40,2024
3640,105,1997
3640,70,1998
3640,4,1999
3640,129,2000
3640,85,2001
3640,7,2002
3640,115,2003
3640,149,2004
3640,5,2005
3640,118,2006
3640,3,2007
3640,84,2008
3640,19,2009
3640,72,2010
3640,85,2011
3640,138,2012
3640,62,2013
3640,27,2014
3640,104,2015
3640,89,2016
3640,26,2017
3640,81,2018
3640,117,2019
3640,133,2020
3640,67,2021
3640,115,2022
3640,16,2023
3640,3,2024
3650,62,1997
3650,94,1998
3650,81,1999
3650,33,2000
3650,32,2001
3650,62,2002
3650,148,2003
3650,15,2004
3650,106,2005
3650,76,2006
3650,144,2007
3650,17,2008
3650,30,2009
3650,89,2010
3650,147,2011
3650,73,2012
3650,4,2013
3650,122,2014
3650,121,2015
3650,89,2016
3650,44,2017
3650,11,2018
3650,43,2019
3650,72,2020
3650,88,2021
3650,145,2022
3650,9,2023
3650,111,2024
3660,3,1997
3660,29,1998
3660,4,1999
3660,75,2000
3660,11,2001
3660,50,2002
3660,46,2003
3660,36,2004
3660,29,2005
3660,96,2006
3660,101,2007
3660,34,2008
3660,122,2009
3660,11,2010
3660,32,2011
3660,127,2012
3660,106,2013
3660,36,2014
3660,112,2015
3660,143,2016
3660,113,2017
3660,83,2018
3660,125,2019
3660,129,2020
3660,82,2021
3660,36,2022
3660,35,2023
3660,109,2024
3670,47,1997
3670,20,1998
3670,63,1999
3670,137,2000
3670,132,2001
3670,76,2002
3670,91,2003
3670,76,2004
3670,125,2005
3670,61,2006
3670,34,2007
3670,90,2008
3670,117,2009
3670,33,2010
3670,83,2011
3670,99,2012
3670,150,2013
3670,42,2014
3670,21,2015
3670,94,2016
3670,85,2017
3670,28,2018
3670,30,2019
3670,51,2020
3670,103,2021
3670,76,2022
3670,32,2023
3670,52,2024
3680,5,1997
3680,88,1998
3680,82,1999
3680,12,2000
3680,44,2001
3680,83,2002
3680,121,2003
3680,131,2004
3680,134,2005
3680,66,2006
3680,112,2007
3680,33,2008
3680,97,2009
3680,84,2010
3680,144,2011
3680,124,2012
3680,47,2013
3680,137,2014
3680,145,2015
3680,88,2016
3680,130,2017
3680,91,2018
3680,66,2019
3680,92,2020
3680,13,2021
3680,35,2022
3680,149,2023
3680,5,2024
3690,21,1997
3690,138,1998
3690,39,1999
3690,150,2000
3690,27,2001
3690,113,2002
3690,119,2003
3690,84,2004
3690,28,2005
3690,9,2006
3690,75,2007
3690,111,2008
3690,28,2009
3690,140,2010
3690,104,2011
3690,17,2012
3690,132,2013
3690,141,2014
3690,52,2015
3690,33,2016
3690,24,2017
3690,30,2018
3690,1,2019
3690,134,2020
3690,138,2021
3690,119,2022
3690,144,2023
3690,22,2024
3700,41,1997
3700,107,1998
3700,111,1999
3700,34,2000
3700,94,2001
3700,3,2002
3700,4,2003
3700,12,2004
3700,10,2005
3700,14,2006
3700,51,2007
3700,14,2008
3700,41,2009
3700,133,2010
3700,120,2011
3700,61,2012
3700,135,2013
3700,146,2014
3700,31,2015
3700,90,2016
3700,142,2017
3700,16,2018
3700,139,2019
3700,140,2020
3700,20,2021
3700,132,2022
3700,5,2023
3700,128,2024
3710,79,1997
3710,23,1998
3710,73,1999
3710,129,2000
3710,27,2001
3710,139,2002
3710,22,2003
3710,145,2004
3710,39,2005
3710,100,2006
3710,69,2007
3710,106,2008
3710,94,2009
3710,50,2010
3710,76,2011
3710,114,2012
3710,52,2013
3710,51,2014
3710,142,2015
3710,80,2016
3710,117,2017
3710,13,2018
3710,24,2019
3710,98,2020
3710,10,2021
3710,67,2022
3710,6,2023
3710,118,2024
3720,38,1997
3720,15,1998
3720,4,1999
3720,46,2000
3720,128,2001
3720,92,2002
3720,115,2003
3720,63,2004
3720,20,2005
3720,143,2006
3720,118,2007
3720,97,2008
3720,107,2009
3720,56,2010
3720,2,2011
3720,130,2012
3720,16,2013
3720,105,2014
3720,129,2015
3720,17,2016
3720,131,2017
3720,87,2018
3720,86,2019
3720,94,2020
3720,144,2021
3720,35,2022
3720,58,2023
3720,79,2024
3730,99,1997
3730,22,1998
3730,12,1999
3730,83,2000
3730,6,2001
3730,79,2002
3730,43,2003
3730,104,2004
3730,127,2005
3730,123,2006
3730,103,2007
3730,59,2008
3730,49,2009
3730,76,2010
3730,89,2011
3730,150,2012
3730,38,2013
3730,82,2014
3730,124,2015
3730,26,2016
3730,91,2017
3730,138,2018
3730,48,2019
3730,79,2020
3730,68,2021
3730,78,2022
3730,57,2023
3730,146,2024
3740,99,1997
3740,131,1998
3740,43,1999
3740,74,2000
3740,106,2001
3740,83,2002
3740,101,2003
3740,67,2004
3740,6,2005
3740,106,2006
3740,46,2007
3740,98,2008
3740,61,2009
3740,4,2010
3740,136,2011
3740,5,2012
3740,43,2013
3740,82,2014
3740,139,2015
3740,139,2016
3740,119,2017
3740,27,2018
3740,3,2019
3740,3,2020
3740,106,2021
3740,138,2022
3740,83,2023
3740,91,2024
3750,144,1997
