inv_id,s_id,year
3444,1695,2016
3444,2206,2017
3444,1599,2018
3444,2137,2019
3444,1143,2020
3444,2883,2021
3444,2279,2022
3444,1958,2023
3444,2833,2024
3445,191,1997
3445,2156,1998
3445,2626,1999
3445,623,2000
3445,1654,2001
3445,2194,2002
3445,2746,2003
3445,1331,2004
3445,524,2005
3445,978,2006
3445,2419,2007
3445,677,2008
3445,2098,2009
3445,670,2010
3445,2917,2011
3445,1496,2012
3445,612,2013
3445,432,2014
3445,24,2015
3445,1709,2016
3445,691,2017
3445,1209,2018
3445,2915,2019
3445,850,2020
3445,2519,2021
3445,341,2022
3445,2141,2023
3445,1524,2024
3446,397,1997
3446,128,1998
3446,1285,1999
3446,2871,2000
3446,1520,2001
3446,2403,2002
3446,2009,2003
3446,574,2004
3446,1782,2005
3446,385,2006
3446,2074,2007
3446,2216,2008
3446,245,2009
3446,2380,2010
3446,1341,2011
3446,1160,2012
3446,1085,2013
3446,268,2014
3446,346,2015
3446,1454,2016
3446,1180,2017
3446,466,2018
3446,2887,2019
3446,2228,2020
3446,2321,2021
3446,2289,2022
3446,1066,2023
3446,2660,2024
3447,1103,1997
3447,449,1998
3447,1600,1999
3447,17,2000
3447,690,2001
3447,144,2002
3447,2577,2003
3447,1737,2004
3447,2325,2005
3447,2098,2006
3447,2423,2007
3447,1412,2008
3447,2000,2009
3447,477,2010
3447,2499,2011
3447,2767,2012
3447,1346,2013
3447,1792,2014
3447,2597,2015
3447,1779,2016
3447,1064,2017
3447,1387,2018
3447,2768,2019
3447,1146,2020
3447,2650,2021
3447,1481,2022
3447,487,2023
3447,615,2024
3448,1047,1997
3448,1009,1998
3448,2363,1999
3448,2410,2000
3448,2389,2001
3448,814,2002
3448,1113,2003
3448,2264,2004
3448,3000,2005
3448,1250,2006
3448,199,2007
3448,960,2008
3448,1560,2009
3448,2104,2010
3448,1684,2011
3448,86,2012
3448,1828,2013
3448,2831,2014
3448,839,2015
3448,1645,2016
3448,569,2017
3448,629,2018
3448,722,2019
3448,2361,2020
3448,1163,2021
3448,1885,2022
3448,2034,2023
3448,2073,2024
3449,2323,1997
3449,1269,1998
3449,1437,1999
3449,2234,2000
3449,1268,2001
3449,1937,2002
3449,45,2003
3449,604,2004
3449,2976,2005
3449,1137,2006
3449,2967,2007
3449,2447,2008
3449,2020,2009
3449,638,2010
3449,1178,2011
3449,1083,2012
3449,18,2013
3449,330,2014
3449,2057,2015
3449,218,2016
3449,348,2017
3449,2966,2018
3449,2934,2019
3449,1179,2020
3449,1618,2021
3449,2348,2022
3449,2829,2023
3449,2735,2024
3451,2290,1997
3451,360,1998
3451,110,1999
3451,1453,2000
3451,1465,2001
3451,1674,2002
3451,195,2003
3451,635,2004
3451,1290,2005
3451,1628,2006
3451,414,2007
3451,626,2008
3451,2875,2009
3451,833,2010
3451,918,2011
3451,2141,2012
3451,919,2013
3451,309,2014
3451,105,2015
3451,1481,2016
3451,2835,2017
3451,1886,2018
3451,751,2019
3451,1664,2020
3451,2434,2021
3451,1051,2022
3451,743,2023
3451,541,2024
3452,1619,1997
3452,2635,1998
3452,718,1999
3452,963,2000
3452,1092,2001
3452,2806,2002
3452,484,2003
3452,2613,2004
3452,320,2005
3452,1249,2006
3452,752,2007
3452,1533,2008
3452,2518,2009
3452,274,2010
3452,1632,2011
3452,2881,2012
3452,69,2013
3452,2489,2014
3452,1683,2015
3452,560,2016
3452,1184,2017
3452,2391,2018
3452,291,2019
3452,1517,2020
3452,1996,2021
3452,1833,2022
3452,1908,2023
3452,2845,2024
3453,1636,1997
3453,2034,1998
3453,159,1999
3453,2615,2000
3453,2343,2001
3453,623,2002
3453,2613,2003
3453,373,2004
3453,2823,2005
3453,2349,2006
3453,1962,2007
3453,605,2008
3453,552,2009
3453,2148,2010
3453,2016,2011
3453,1858,2012
3453,2479,2013
3453,50,2014
3453,1017,2015
3453,2859,2016
3453,1802,2017
3453,2598,2018
3453,2464,2019
3453,1878,2020
3453,2709,2021
3453,870,2022
3453,292,2023
3453,1984,2024
3454,2613,1997
3454,2711,1998
3454,670,1999
3454,2537,2000
3454,2927,2001
3454,190,2002
3454,1731,2003
3454,1174,2004
3454,423,2005
3454,1638,2006
3454,2035,2007
3454,738,2008
3454,279,2009
3454,229,2010
3454,2725,2011
3454,770,2012
3454,2923,2013
3454,2932,2014
3454,2754,2015
3454,1642,2016
3454,713,2017
3454,1598,2018
3454,2828,2019
3454,1690,2020
3454,908,2021
3454,2656,2022
3454,1488,2023
3454,1812,2024
3455,166,1997
3455,511,1998
3455,169,1999
3455,1183,2000
3455,85,2001
3455,564,2002
3455,326,2003
3455,1152,2004
3455,80,2005
3455,883,2006
3455,974,2007
3455,869,2008
3455,982,2009
3455,1172,2010
3455,1734,2011
3455,2306,2012
3455,379,2013
3455,2996,2014
3455,111,2015
3455,1266,2016
3455,1819,2017
3455,1931,2018
3455,1603,2019
3455,2730,2020
3455,1684,2021
3455,958,2022
3455,1463,2023
3455,2895,2024
3456,256,1997
3456,2035,1998
3456,249,1999
3456,2461,2000
3456,957,2001
3456,258,2002
3456,173,2003
3456,2235,2004
3456,759,2005
3456,167,2006
3456,2067,2007
3456,1945,2008
3456,2243,2009
3456,394,2010
3456,2203,2011
3456,185,2012
3456,2324,2013
3456,2457,2014
3456,1976,2015
3456,190,2016
3456,1118,2017
3456,2475,2018
3456,2133,2019
3456,1202,2020
3456,337,2021
3456,922,2022
3456,1501,2023
3456,51,2024
3457,617,1997
3457,2586,1998
3457,999,1999
3457,1570,2000
3457,35,2001
3457,574,2002
3457,1442,2003
3457,1966,2004
3457,2581,2005
3457,1759,2006
3457,956,2007
3457,2695,2008
3457,1622,2009
3457,1307,2010
3457,2762,2011
3457,563,2012
3457,250,2013
3457,1479,2014
3457,1433,2015
3457,1760,2016
3457,2817,2017
3457,36,2018
3457,1656,2019
3457,783,2020
3457,1495,2021
3457,1780,2022
3457,1528,2023
3457,2304,2024
3458,2360,1997
3458,2353,1998
3458,336,1999
3458,2655,2000
3458,18,2001
3458,1848,2002
3458,2523,2003
3458,580,2004
3458,2400,2005
3458,643,2006
3458,1307,2007
3458,2382,2008
3458,2204,2009
3458,2353,2010
3458,74,2011
3458,861,2012
3458,206,2013
3458,1746,2014
3458,1946,2015
3458,2563,2016
3458,2381,2017
3458,1184,2018
3458,918,2019
3458,2076,2020
3458,1102,2021
3458,728,2022
3458,937,2023
3458,2097,2024
3459,621,1997
3459,96,1998
3459,1042,1999
3459,1841,2000
3459,2806,2001
3459,1504,2002
3459,2190,2003
3459,584,2004
3459,2949,2005
3459,93,2006
3459,501,2007
3459,1698,2008
3459,2075,2009
3459,1744,2010
3459,760,2011
3459,168,2012
3459,2702,2013
3459,2711,2014
3459,2949,2015
3459,1309,2016
3459,2578,2017
3459,148,2018
3459,727,2019
3459,848,2020
3459,2403,2021
3459,2539,2022
3459,661,2023
3459,368,2024
3461,955,1997
3461,723,1998
3461,435,1999
3461,985,2000
3461,2841,2001
3461,1206,2002
3461,2083,2003
3461,2635,2004
3461,2240,2005
3461,2267,2006
3461,701,2007
3461,601,2008
3461,2239,2009
3461,601,2010
3461,2402,2011
3461,2434,2012
3461,2960,2013
3461,1792,2014
3461,770,2015
3461,252,2016
3461,2725,2017
3461,541,2018
3461,2565,2019
3461,2500,2020
3461,2669,2021
3461,2730,2022
3461,1920,2023
3461,2588,2024
3462,2740,1997
3462,536,1998
3462,2572,1999
3462,2130,2000
3462,2976,2001
3462,828,2002
3462,425,2003
3462,430,2004
3462,1981,2005
3462,171,2006
3462,1153,2007
3462,134,2008
3462,2326,2009
3462,803,2010
3462,1297,2011
3462,2779,2012
3462,2880,2013
3462,1926,2014
3462,1122,2015
3462,68,2016
3462,375,2017
3462,112,2018
3462,664,2019
3462,180,2020
3462,588,2021
3462,1865,2022
3462,1601,2023
3462,2068,2024
3463,1091,1997
3463,2185,1998
3463,1720,1999
3463,1658,2000
3463,2215,2001
3463,2604,2002
3463,974,2003
3463,1442,2004
3463,2332,2005
3463,1690,2006
3463,2682,2007
3463,1838,2008
3463,762,2009
3463,949,2010
3463,209,2011
3463,1331,2012
3463,562,2013
3463,62,2014
3463,62,2015
3463,2331,2016
3463,1322,2017
3463,232,2018
3463,446,2019
3463,2294,2020
3463,928,2021
3463,2893,2022
3463,1940,2023
3463,2726,2024
3464,1186,1997
3464,2042,1998
3464,197,1999
3464,811,2000
3464,77,2001
3464,138,2002
3464,1500,2003
3464,2129,2004
3464,594,2005
3464,2908,2006
3464,996,2007
3464,2243,2008
3464,1346,2009
3464,451,2010
3464,1948,2011
3464,801,2012
3464,15,2013
3464,1926,2014
3464,1829,2015
3464,1734,2016
3464,300,2017
3464,2260,2018
3464,791,2019
3464,343,2020
3464,774,2021
3464,1073,2022
3464,921,2023
3464,1031,2024
3465,1707,1997
3465,105,1998
3465,2713,1999
3465,1810,2000
3465,1948,2001
3465,984,2002
3465,604,2003
3465,2413,2004
3465,1621,2005
3465,458,2006
3465,1554,2007
3465,1648,2008
3465,1960,2009
3465,2871,2010
3465,1566,2011
3465,157,2012
3465,1655,2013
3465,1497,2014
3465,302,2015
3465,2422,2016
3465,1956,2017
3465,2481,2018
3465,2316,2019
3465,1389,2020
3465,2595,2021
3465,2127,2022
3465,1045,2023
3465,1225,2024
3466,640,1997
3466,122,1998
3466,2559,1999
3466,2617,2000
3466,2573,2001
3466,214,2002
3466,1830,2003
3466,473,2004
3466,1477,2005
3466,2688,2006
3466,904,2007
3466,1161,2008
3466,1975,2009
3466,392,2010
3466,2032,2011
3466,2677,2012
3466,76,2013
3466,883,2014
3466,325,2015
3466,771,2016
3466,2157,2017
3466,585,2018
3466,1741,2019
3466,2508,2020
3466,327,2021
3466,2449,2022
3466,788,2023
3466,378,2024
3467,2859,1997
3467,1796,1998
3467,1642,1999
3467,2499,2000
3467,2,2001
3467,1111,2002
3467,1942,2003
3467,1731,2004
3467,2431,2005
3467,980,2006
3467,1831,2007
3467,1106,2008
3467,1661,2009
3467,414,2010
3467,219,2011
3467,1476,2012
3467,2342,2013
3467,2479,2014
3467,56,2015
3467,2159,2016
3467,576,2017
3467,827,2018
3467,748,2019
3467,1837,2020
3467,370,2021
3467,1062,2022
3467,1474,2023
3467,2994,2024
3468,519,1997
3468,602,1998
3468,648,1999
3468,1754,2000
3468,2879,2001
3468,1932,2002
3468,1443,2003
3468,924,2004
3468,966,2005
3468,2879,2006
3468,2516,2007
3468,2722,2008
3468,153,2009
3468,2198,2010
3468,2403,2011
3468,2188,2012
3468,1728,2013
3468,614,2014
3468,2994,2015
3468,572,2016
3468,2394,2017
3468,221,2018
3468,2150,2019
3468,2554,2020
3468,2713,2021
3468,226,2022
3468,1354,2023
3468,345,2024
3469,2824,1997
3469,1089,1998
3469,535,1999
3469,98,2000
3469,1659,2001
3469,330,2002
3469,726,2003
3469,2580,2004
3469,2803,2005
3469,1939,2006
3469,288,2007
3469,1471,2008
3469,749,2009
3469,614,2010
3469,1405,2011
3469,2017,2012
3469,1705,2013
3469,2045,2014
3469,1751,2015
3469,469,2016
3469,2541,2017
3469,1942,2018
3469,2165,2019
3469,484,2020
3469,1373,2021
3469,2686,2022
3469,63,2023
3469,1134,2024
3471,2382,1997
3471,1100,1998
3471,1759,1999
3471,2389,2000
3471,1458,2001
3471,1985,2002
3471,1456,2003
3471,2006,2004
3471,2582,2005
3471,645,2006
3471,227,2007
3471,2916,2008
3471,2928,2009
3471,2399,2010
3471,12,2011
3471,2661,2012
3471,1871,2013
3471,555,2014
3471,1180,2015
3471,2397,2016
3471,570,2017
3471,1140,2018
3471,1132,2019
3471,2878,2020
3471,1908,2021
3471,2473,2022
3471,729,2023
3471,314,2024
3472,779,1997
3472,1528,1998
3472,446,1999
3472,2498,2000
3472,1551,2001
3472,1193,2002
3472,2384,2003
3472,147,2004
3472,2691,2005
3472,2829,2006
3472,681,2007
3472,2343,2008
3472,1326,2009
3472,2032,2010
3472,357,2011
3472,50,2012
3472,868,2013
3472,2046,2014
3472,1035,2015
3472,2584,2016
3472,80,2017
3472,1161,2018
3472,1759,2019
3472,510,2020
3472,2137,2021
3472,1761,2022
3472,2011,2023
3472,939,2024
3473,1275,1997
3473,2983,1998
3473,1955,1999
3473,561,2000
3473,287,2001
3473,2341,2002
3473,2599,2003
3473,1328,2004
3473,93,2005
3473,2905,2006
3473,2929,2007
3473,762,2008
3473,1299,2009
3473,531,2010
3473,1460,2011
3473,1452,2012
3473,1098,2013
3473,980,2014
3473,39,2015
3473,2389,2016
3473,2929,2017
3473,19,2018
3473,2812,2019
3473,1055,2020
3473,2216,2021
3473,1041,2022
3473,2465,2023
3473,1049,2024
3474,617,1997
3474,181,1998
3474,1038,1999
3474,884,2000
3474,1113,2001
3474,205,2002
3474,2401,2003
3474,84,2004
3474,2548,2005
3474,2243,2006
3474,906,2007
3474,693,2008
3474,2877,2009
3474,910,2010
3474,2064,2011
3474,2131,2012
3474,1418,2013
3474,2944,2014
3474,397,2015
3474,562,2016
3474,486,2017
3474,2790,2018
3474,1274,2019
3474,639,2020
3474,690,2021
3474,1374,2022
3474,2359,2023
3474,871,2024
3475,561,1997
3475,1057,1998
3475,1435,1999
3475,2770,2000
3475,1087,2001
3475,61,2002
3475,2168,2003
3475,1997,2004
3475,1846,2005
3475,487,2006
3475,2970,2007
3475,2962,2008
3475,2328,2009
3475,511,2010
3475,2697,2011
3475,2667,2012
3475,771,2013
3475,1154,2014
3475,1566,2015
3475,1217,2016
3475,1095,2017
3475,215,2018
3475,2573,2019
3475,22,2020
3475,2375,2021
3475,2186,2022
3475,1179,2023
3475,756,2024
3476,2997,1997
3476,351,1998
3476,1243,1999
3476,1746,2000
3476,1434,2001
3476,431,2002
3476,2051,2003
3476,1582,2004
3476,1478,2005
3476,572,2006
3476,1652,2007
3476,1006,2008
3476,1943,2009
3476,2072,2010
3476,1954,2011
3476,2098,2012
3476,804,2013
3476,1818,2014
3476,2446,2015
3476,1782,2016
3476,293,2017
3476,2883,2018
3476,869,2019
3476,1182,2020
3476,2379,2021
3476,1431,2022
3476,2482,2023
3476,1137,2024
3477,1582,1997
3477,1286,1998
3477,1065,1999
3477,2400,2000
3477,1970,2001
3477,2435,2002
3477,1228,2003
3477,2683,2004
3477,1869,2005
3477,1991,2006
3477,1561,2007
3477,980,2008
3477,1506,2009
3477,2369,2010
3477,1408,2011
3477,2790,2012
3477,684,2013
3477,519,2014
3477,1664,2015
3477,1231,2016
3477,991,2017
3477,611,2018
3477,1902,2019
3477,1604,2020
3477,1659,2021
3477,49,2022
3477,488,2023
3477,2658,2024
3478,679,1997
3478,2942,1998
3478,717,1999
3478,1984,2000
3478,2365,2001
3478,2315,2002
3478,836,2003
3478,1557,2004
3478,2420,2005
3478,792,2006
3478,505,2007
3478,1074,2008
3478,710,2009
3478,1990,2010
3478,2802,2011
3478,286,2012
3478,818,2013
3478,2232,2014
3478,2282,2015
3478,2047,2016
3478,1015,2017
3478,994,2018
3478,2901,2019
3478,1843,2020
3478,2789,2021
3478,1061,2022
3478,1271,2023
3478,1578,2024
3479,450,1997
3479,920,1998
3479,1929,1999
3479,1681,2000
3479,1031,2001
3479,1420,2002
3479,1173,2003
3479,2990,2004
3479,1243,2005
3479,1107,2006
3479,2360,2007
3479,1602,2008
3479,1083,2009
3479,995,2010
3479,1833,2011
3479,1379,2012
3479,1028,2013
3479,694,2014
3479,2131,2015
3479,231,2016
3479,1265,2017
3479,1171,2018
3479,1814,2019
3479,1506,2020
3479,971,2021
3479,1062,2022
3479,231,2023
3479,2963,2024
3481,653,1997
3481,99,1998
3481,439,1999
3481,119,2000
3481,895,2001
3481,2670,2002
3481,1442,2003
3481,1860,2004
3481,2324,2005
3481,1669,2006
3481,1457,2007
3481,847,2008
3481,1122,2009
3481,1769,2010
3481,762,2011
3481,873,2012
3481,1994,2013
3481,1903,2014
3481,1151,2015
3481,1531,2016
3481,1089,2017
3481,88,2018
3481,1571,2019
3481,1146,2020
3481,1843,2021
3481,1621,2022
3481,893,2023
3481,864,2024
3482,717,1997
3482,961,1998
3482,761,1999
3482,829,2000
3482,2911,2001
3482,2656,2002
3482,1031,2003
3482,1353,2004
3482,1701,2005
3482,1027,2006
3482,66,2007
3482,31,2008
3482,83,2009
3482,1674,2010
3482,1134,2011
3482,1362,2012
3482,922,2013
3482,1237,2014
3482,1155,2015
3482,713,2016
3482,2466,2017
3482,2777,2018
3482,684,2019
3482,744,2020
3482,258,2021
3482,2128,2022
3482,2649,2023
3482,1157,2024
3483,1430,1997
3483,1873,1998
3483,314,1999
3483,1365,2000
3483,37,2001
3483,477,2002
3483,861,2003
3483,2033,2004
3483,1369,2005
3483,2554,2006
3483,1833,2007
3483,2597,2008
3483,2462,2009
3483,1194,2010
3483,217,2011
3483,278,2012
3483,2399,2013
3483,2218,2014
3483,2389,2015
3483,1370,2016
3483,1284,2017
3483,142,2018
3483,2760,2019
3483,2175,2020
3483,1905,2021
3483,1982,2022
3483,2231,2023
3483,70,2024
3484,1864,1997
3484,1454,1998
3484,2768,1999
3484,1634,2000
3484,2076,2001
3484,820,2002
3484,1470,2003
3484,1294,2004
3484,2782,2005
3484,396,2006
3484,2272,2007
3484,1449,2008
3484,779,2009
3484,460,2010
3484,2748,2011
3484,2984,2012
3484,669,2013
3484,2274,2014
3484,247,2015
3484,1504,2016
3484,2554,2017
3484,222,2018
3484,6,2019
3484,2658,2020
3484,1899,2021
3484,2915,2022
3484,623,2023
3484,687,2024
3485,648,1997
3485,2051,1998
3485,2668,1999
3485,1791,2000
3485,2329,2001
3485,2086,2002
3485,803,2003
3485,123,2004
3485,1799,2005
3485,799,2006
3485,2101,2007
3485,2895,2008
3485,1577,2009
3485,2802,2010
3485,1927,2011
3485,2107,2012
3485,398,2013
3485,1849,2014
3485,2262,2015
3485,2009,2016
3485,1586,2017
3485,2395,2018
3485,2439,2019
3485,554,2020
3485,920,2021
3485,937,2022
3485,503,2023
3485,1220,2024
3486,2275,1997
3486,850,1998
3486,331,1999
3486,1290,2000
3486,2062,2001
3486,1944,2002
3486,1871,2003
3486,2740,2004
3486,692,2005
3486,101,2006
3486,2143,2007
3486,1671,2008
3486,406,2009
3486,450,2010
3486,695,2011
3486,2113,2012
3486,1120,2013
3486,2545,2014
3486,273,2015
3486,278,2016
3486,1399,2017
3486,5,2018
3486,2030,2019
3486,1064,2020
3486,2944,2021
3486,372,2022
3486,696,2023
3486,2288,2024
3487,2845,1997
3487,1268,1998
3487,57,1999
3487,2817,2000
3487,2262,2001
3487,812,2002
3487,2313,2003
3487,1001,2004
3487,976,2005
3487,2178,2006
3487,699,2007
3487,840,2008
3487,2878,2009
3487,2338,2010
3487,1055,2011
3487,2062,2012
3487,1491,2013
3487,197,2014
3487,1805,2015
3487,996,2016
3487,1404,2017
3487,1920,2018
3487,1234,2019
3487,1685,2020
3487,1732,2021
3487,1622,2022
3487,2905,2023
3487,529,2024
3488,813,1997
3488,479,1998
3488,2530,1999
3488,1378,2000
3488,292,2001
3488,1623,2002
3488,402,2003
3488,20,2004
3488,1977,2005
3488,1630,2006
3488,2536,2007
3488,1927,2008
3488,2612,2009
3488,1846,2010
3488,543,2011
3488,1041,2012
3488,1882,2013
3488,1017,2014
3488,2753,2015
3488,2435,2016
3488,745,2017
3488,55,2018
3488,2871,2019
3488,1458,2020
3488,734,2021
3488,822,2022
3488,485,2023
3488,888,2024
3489,1668,1997
3489,1832,1998
3489,2544,1999
3489,1886,2000
3489,1311,2001
3489,1857,2002
3489,2921,2003
3489,2887,2004
3489,2931,2005
3489,1886,2006
3489,1829,2007
3489,2805,2008
3489,2079,2009
3489,141,2010
3489,1626,2011
3489,1306,2012
3489,1562,2013
3489,2896,2014
3489,2907,2015
3489,1077,2016
3489,2574,2017
3489,1753,2018
3489,2711,2019
3489,1278,2020
3489,1894,2021
3489,1833,2022
3489,2193,2023
3489,75,2024
3491,2493,1997
3491,1438,1998
3491,1469,1999
3491,2757,2000
3491,183,2001
3491,722,2002
3491,561,2003
3491,2475,2004
3491,2656,2005
3491,2522,2006
3491,1133,2007
3491,1804,2008
3491,415,2009
3491,1934,2010
3491,2576,2011
3491,2278,2012
3491,807,2013
3491,1760,2014
3491,1301,2015
3491,996,2016
3491,1834,2017
3491,1761,2018
3491,1950,2019
3491,2614,2020
3491,1207,2021
3491,2271,2022
3491,1360,2023
3491,2251,2024
3492,803,1997
3492,1586,1998
3492,2357,1999
3492,2595,2000
3492,1324,2001
3492,2471,2002
3492,2523,2003
3492,622,2004
3492,2701,2005
3492,2583,2006
3492,2212,2007
3492,1672,2008
3492,1750,2009
3492,2618,2010
3492,2776,2011
3492,1579,2012
3492,1855,2013
3492,2196,2014
3492,2087,2015
3492,702,2016
3492,1736,2017
3492,1255,2018
3492,1028,2019
3492,1888,2020
3492,1435,2021
3492,130,2022
3492,627,2023
3492,753,2024
3493,1750,1997
3493,2708,1998
3493,2745,1999
3493,900,2000
3493,2291,2001
3493,546,2002
3493,2849,2003
3493,414,2004
3493,1097,2005
3493,1060,2006
3493,729,2007
3493,2908,2008
3493,1805,2009
3493,1201,2010
3493,764,2011
3493,708,2012
3493,2473,2013
3493,558,2014
3493,2005,2015
3493,1736,2016
3493,485,2017
3493,2710,2018
3493,2422,2019
3493,1109,2020
3493,231,2021
3493,2151,2022
3493,2740,2023
3493,1419,2024
3494,1361,1997
3494,250,1998
3494,998,1999
3494,1795,2000
3494,360,2001
3494,435,2002
3494,1661,2003
3494,1344,2004
3494,2392,2005
3494,113,2006
3494,834,2007
3494,1992,2008
3494,1564,2009
3494,2634,2010
3494,1402,2011
3494,1063,2012
3494,1271,2013
3494,1743,2014
3494,2441,2015
3494,2005,2016
3494,1641,2017
3494,2279,2018
3494,1760,2019
3494,1369,2020
3494,1289,2021
3494,809,2022
3494,298,2023
3494,1773,2024
3495,809,1997
3495,2793,1998
3495,2845,1999
3495,2719,2000
3495,2536,2001
3495,1800,2002
3495,2820,2003
3495,1621,2004
3495,2592,2005
3495,283,2006
3495,683,2007
3495,187,2008
3495,1041,2009
3495,2393,2010
3495,2621,2011
3495,1375,2012
3495,1997,2013
3495,86,2014
3495,240,2015
3495,1599,2016
3495,440,2017
3495,4,2018
3495,1963,2019
3495,785,2020
3495,2549,2021
3495,2888,2022
3495,770,2023
3495,2558,2024
3496,1783,1997
3496,2431,1998
3496,2002,1999
3496,97,2000
3496,1966,2001
3496,382,2002
3496,270,2003
3496,2122,2004
3496,1930,2005
3496,694,2006
3496,1528,2007
3496,2981,2008
3496,2634,2009
3496,166,2010
3496,267,2011
3496,1980,2012
3496,1115,2013
3496,298,2014
3496,2206,2015
3496,2953,2016
3496,2414,2017
3496,1766,2018
3496,2738,2019
3496,674,2020
3496,465,2021
3496,332,2022
3496,2722,2023
3496,1258,2024
3497,1957,1997
3497,751,1998
3497,2703,1999
3497,1843,2000
3497,100,2001
3497,787,2002
3497,821,2003
3497,2031,2004
3497,1664,2005
3497,215,2006
3497,1645,2007
3497,2027,2008
3497,767,2009
3497,469,2010
3497,504,2011
3497,4,2012
3497,2485,2013
3497,2365,2014
3497,2051,2015
3497,1949,2016
3497,2310,2017
3497,2442,2018
3497,1559,2019
3497,1458,2020
3497,1914,2021
3497,2787,2022
3497,1609,2023
3497,2184,2024
3498,622,1997
3498,1829,1998
3498,466,1999
3498,422,2000
3498,2457,2001
3498,1631,2002
3498,2583,2003
3498,1114,2004
3498,1167,2005
3498,1119,2006
3498,2183,2007
3498,1754,2008
3498,1599,2009
3498,1619,2010
3498,2535,2011
3498,1425,2012
3498,1678,2013
3498,2101,2014
3498,2487,2015
3498,1276,2016
3498,2654,2017
3498,464,2018
3498,2776,2019
3498,719,2020
3498,1626,2021
3498,1270,2022
3498,1980,2023
3498,1163,2024
3499,1656,1997
3499,754,1998
3499,1186,1999
3499,1547,2000
3499,2544,2001
3499,2396,2002
3499,2125,2003
3499,1601,2004
3499,604,2005
3499,353,2006
3499,1723,2007
3499,379,2008
3499,2386,2009
3499,772,2010
3499,1120,2011
3499,198,2012
3499,1657,2013
3499,354,2014
3499,757,2015
3499,1825,2016
3499,2729,2017
3499,2479,2018
3499,1712,2019
3499,2052,2020
3499,860,2021
3499,1605,2022
3499,492,2023
3499,817,2024
3501,2547,1997
3501,2373,1998
3501,2288,1999
3501,1594,2000
3501,496,2001
3501,556,2002
3501,2285,2003
3501,895,2004
3501,2452,2005
3501,1785,2006
3501,834,2007
3501,737,2008
3501,1038,2009
3501,1640,2010
3501,190,2011
3501,532,2012
3501,2087,2013
3501,995,2014
3501,2715,2015
3501,1144,2016
3501,2792,2017
3501,2373,2018
3501,1110,2019
3501,2712,2020
3501,1510,2021
3501,251,2022
3501,1400,2023
3501,175,2024
3502,793,1997
3502,2226,1998
3502,170,1999
3502,2352,2000
3502,1132,2001
3502,951,2002
3502,2464,2003
3502,1417,2004
3502,1973,2005
3502,1494,2006
3502,422,2007
3502,1042,2008
3502,1604,2009
3502,468,2010
3502,2726,2011
3502,2210,2012
3502,1127,2013
3502,308,2014
3502,248,2015
3502,1941,2016
3502,1688,2017
3502,237,2018
3502,341,2019
3502,1616,2020
3502,448,2021
3502,2808,2022
3502,1502,2023
3502,306,2024
3503,696,1997
3503,2029,1998
3503,538,1999
3503,1730,2000
3503,2992,2001
3503,2535,2002
3503,2091,2003
3503,59,2004
3503,2128,2005
3503,1736,2006
3503,2333,2007
3503,691,2008
3503,2558,2009
3503,1237,2010
3503,1381,2011
3503,332,2012
3503,1891,2013
3503,191,2014
3503,2551,2015
3503,50,2016
3503,2051,2017
3503,1938,2018
3503,2699,2019
3503,920,2020
3503,1864,2021
3503,2295,2022
3503,563,2023
3503,1844,2024
3504,2211,1997
3504,2352,1998
3504,1037,1999
3504,2446,2000
3504,2299,2001
3504,357,2002
3504,2430,2003
3504,170,2004
3504,600,2005
3504,549,2006
3504,2449,2007
3504,2437,2008
3504,707,2009
3504,1236,2010
3504,1928,2011
3504,2844,2012
3504,987,2013
3504,993,2014
3504,1903,2015
3504,2752,2016
3504,1346,2017
3504,2226,2018
3504,2178,2019
3504,534,2020
3504,2215,2021
3504,2775,2022
3504,510,2023
3504,2153,2024
3505,2891,1997
3505,2403,1998
3505,1074,1999
3505,1081,2000
3505,2724,2001
3505,2539,2002
3505,706,2003
3505,298,2004
3505,334,2005
3505,2784,2006
3505,949,2007
3505,738,2008
3505,2312,2009
3505,2252,2010
3505,2772,2011
3505,704,2012
3505,2269,2013
3505,668,2014
3505,2709,2015
3505,2595,2016
3505,1075,2017
3505,2792,2018
3505,2791,2019
3505,2351,2020
3505,304,2021
3505,1194,2022
3505,74,2023
3505,735,2024
3506,107,1997
3506,723,1998
3506,10,1999
3506,2565,2000
3506,2118,2001
3506,243,2002
3506,2989,2003
3506,2425,2004
3506,2239,2005
3506,1586,2006
3506,1095,2007
3506,1136,2008
3506,2931,2009
3506,2353,2010
3506,783,2011
3506,2357,2012
3506,2985,2013
3506,2431,2014
3506,1694,2015
3506,1317,2016
3506,1442,2017
3506,1177,2018
3506,1742,2019
3506,2916,2020
3506,1344,2021
3506,1282,2022
3506,2663,2023
3506,971,2024
3507,1403,1997
3507,1095,1998
3507,1739,1999
3507,914,2000
3507,987,2001
3507,2301,2002
3507,2964,2003
3507,232,2004
3507,1454,2005
3507,512,2006
3507,1108,2007
3507,2347,2008
3507,2623,2009
3507,1301,2010
3507,2404,2011
3507,1543,2012
3507,1615,2013
3507,2130,2014
3507,2244,2015
3507,510,2016
3507,613,2017
3507,1956,2018
3507,911,2019
3507,804,2020
3507,2626,2021
3507,2675,2022
3507,2476,2023
3507,2981,2024
3508,894,1997
3508,249,1998
3508,2066,1999
3508,1652,2000
3508,2785,2001
3508,892,2002
3508,1202,2003
3508,2985,2004
3508,2229,2005
